Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Shipping Days,Order Year,Order Month,Order Monthname,Profit Margin,Profitability,Returned,Manager,Discount Band
18452,Medium,0.07,6783.02,24.49,1606,Don Rogers,Regular Air,Home Office,Technology,Office Machines,Large Box,Polycom ViewStation™ ISDN Videoconferencing Unit,0.39,United States,East,New York,Franklin Square,11010,2015-01-07,2015-01-08,77.98359999999768,2,13121.07,87993,1,2015,1,Jan,0.005943387238997862,1,0,Erin,Medium
22921,Not Specified,0.01,15.16,15.09,1607,Kathleen Huang Hall,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",0.39,United States,East,New York,Freeport,11520,2015-04-15,2015-04-15,-200.85899999999998,7,110.93,87994,0,2015,4,Apr,-1.810682412332101,0,0,Erin,Low
24951,Low,0.1,5.68,3.6,1607,Kathleen Huang Hall,Express Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Preferred Stainless Steel Scissors,0.56,United States,East,New York,Freeport,11520,2015-02-06,2015-02-10,-33.2956,21,118.35,87995,4,2015,2,Feb,-0.28133164343050276,0,0,Erin,Medium
22682,High,0.03,2.16,6.05,1609,Jerry Ennis,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,United States,West,California,Sacramento,95823,2015-05-11,2015-05-12,-90.5855,7,17.31,87824,1,2015,5,May,-5.23313113807048,0,0,William,Low
22683,High,0.03,9.71,9.45,1609,Jerry Ennis,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Filing/Storage Totes and Swivel Casters,0.6,United States,West,California,Sacramento,95823,2015-05-11,2015-05-11,-36.9,2,23.56,87824,0,2015,5,May,-1.566213921901528,0,0,William,Low
18394,Low,0.06,40.97,1.99,1614,Wayne Lutz,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"TDK 4.7GB DVD-R Spindle, 15/Pack",0.42,United States,East,Massachusetts,Hopkinton,1748,2015-04-08,2015-04-12,341.19809999999995,12,494.49,87823,4,2015,4,Apr,0.69,1,0,Erin,Medium
19501,High,0.09,12.88,4.59,1618,June Roberts,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Martin-Yale Premier Letter Opener,0.82,United States,Central,Indiana,Highland,46322,2015-04-06,2015-04-06,-175.13,13,158.13,90248,0,2015,4,Apr,-1.1075064820084741,0,0,Chris,Medium
19502,High,0.02,45.99,4.99,1620,Gerald Petty,Express Air,Consumer,Technology,Telephones and Communication,Small Box,600 Series Non-Flip,0.57,United States,East,Pennsylvania,Lancaster,17602,2015-04-06,2015-04-07,3.96,4,163.01,90248,1,2015,4,Apr,0.02429298816023557,1,0,Erin,Low
23750,High,0.06,15.01,8.4,1623,Patrick Adcock,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",0.39,United States,Central,Indiana,Schererville,46375,2015-05-24,2015-05-26,1.6169000000000011,22,333.04,87611,2,2015,5,May,0.0048549723756906105,1,0,Chris,Medium
23751,High,0.09,40.48,19.99,1623,Patrick Adcock,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Keytronic Designer 104- Key Black Keyboard,0.77,United States,Central,Indiana,Schererville,46375,2015-05-24,2015-05-26,65.39400000000006,12,472.44,87611,2,2015,5,May,0.1384175768351538,1,0,Chris,Medium
23752,High,0.05,12.28,6.13,1623,Patrick Adcock,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Recycled Eldon Regeneration Jumbo File,0.57,United States,Central,Indiana,Schererville,46375,2015-05-24,2015-05-25,1.3360000000000003,1,18.73,87611,1,2015,5,May,0.07132941804591565,1,0,Chris,Low
21145,Medium,0.08,213.45,14.7,1625,Molly Browning,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Panasonic KX-P2130 Dot Matrix Printer,0.59,United States,East,New York,Glen Cove,11542,2015-03-27,2015-03-29,1674.7541999999999,12,2427.18,90600,2,2015,3,Mar,0.69,1,0,Erin,Medium
21146,Medium,0.1,55.98,13.88,1625,Molly Browning,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1882,0.36,United States,East,New York,Glen Cove,11542,2015-03-27,2015-03-29,300.0465,8,434.85,90600,2,2015,3,Mar,0.69,1,0,Erin,Medium
21147,Medium,0.0,16.06,8.34,1625,Molly Browning,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",0.59,United States,East,New York,Glen Cove,11542,2015-03-27,2015-03-28,-28.09,1,19.16,90600,1,2015,3,Mar,-1.4660751565762005,0,0,Erin,No Discount
21270,Medium,0.0,209.37,69.0,1625,Molly Browning,Regular Air,Home Office,Furniture,Tables,Large Box,Hon 2111 Invitation™ Series Corner Table,0.79,United States,East,New York,Glen Cove,11542,2015-02-16,2015-02-18,-263.1119290800001,11,1959.88,90601,2,2015,2,Feb,-0.1342489994693553,0,0,Erin,No Discount
23604,High,0.06,43.57,16.36,1627,Aaron Day,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Trav-L-File Heavy-Duty Shuttle II, Black",0.55,United States,South,Tennessee,Greeneville,37743,2015-05-28,2015-05-30,-38.808,17,710.16,90602,2,2015,5,May,-0.05464684014869889,0,0,Sam,Medium
19769,High,0.08,8.09,7.96,1632,Lori Wolfe,Express Air,Home Office,Furniture,Office Furnishings,Small Box,"6"" Cubicle Wall Clock, Black",0.49,United States,South,Mississippi,Hattiesburg,39401,2015-01-15,2015-01-16,15.984,6,48.25,90530,1,2015,1,Jan,0.33127461139896375,1,0,Sam,Medium
20359,High,0.02,25.99,5.37,1632,Lori Wolfe,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Box,"BOSTON® Ranger® #55 Pencil Sharpener, Black",0.56,United States,South,Mississippi,Hattiesburg,39401,2015-04-15,2015-04-17,-88.158,9,243.24,90533,2,2015,4,Apr,-0.36243216576221016,0,0,Sam,Low
24786,Not Specified,0.03,5.98,3.85,1633,Gerald Raynor,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",0.68,United States,South,Mississippi,Horn Lake,38637,2015-02-10,2015-02-12,-76.1068,6,38.54,90531,2,2015,2,Feb,-1.9747483134405814,0,0,Sam,Low
26340,Not Specified,0.08,100.97,14.0,1634,Katherine W Epstein,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 3820 Color Inkjet Printer,0.37,United States,South,Mississippi,Jackson,39212,2015-04-09,2015-04-10,-73.49411999999994,15,1483.16,90532,1,2015,4,Apr,-0.04955238814423254,0,0,Sam,Medium
19144,Critical,0.08,115.99,56.14,1636,Sidney Greenberg,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,0.4,United States,West,California,Salinas,93905,2015-01-14,2015-01-16,-272.860884,5,562.93,89704,2,2015,1,Jan,-0.48471547794574815,0,0,William,Medium
19145,Critical,0.08,4.28,0.94,1636,Sidney Greenberg,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,United States,West,California,Salinas,93905,2015-01-14,2015-01-17,10.5792,7,29.18,89704,3,2015,1,Jan,0.36254969156956823,1,0,William,Medium
20869,High,0.04,136.98,24.49,1636,Sidney Greenberg,Express Air,Home Office,Furniture,Office Furnishings,Large Box,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",0.59,United States,West,California,Salinas,93905,2015-01-12,2015-01-14,1127.5497,12,1634.13,89706,2,2015,1,Jan,0.69,1,0,William,Low
26109,Critical,0.08,55.48,6.79,1639,Marvin Rollins,Regular Air,Home Office,Office Supplies,Paper,Small Box,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",0.37,United States,East,Connecticut,Stamford,6901,2015-02-26,2015-02-28,147.7566,4,214.14,89705,2,2015,2,Feb,0.6900000000000001,1,0,Erin,Medium
18274,Low,0.09,107.53,5.81,1644,Sam Woodward,Regular Air,Small Business,Furniture,Office Furnishings,Medium Box,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",0.65,United States,Central,Texas,Friendswood,77546,2015-06-14,2015-06-16,69.5451,1,100.79,87342,2,2015,6,Jun,0.6900000000000001,1,0,Chris,Medium
24265,Not Specified,0.06,3.29,1.35,1646,Eugene Brewer Knox,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Acco® Hot Clips™ Clips to Go,0.4,United States,East,New York,Bethpage,11714,2015-03-15,2015-03-17,8.53,11,35.97,90932,2,2015,3,Mar,0.23714206283013622,1,0,Erin,Medium
21947,Critical,0.08,46.89,5.1,1648,Nina Bowles,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,Bionaire Personal Warm Mist Humidifier/Vaporizer,0.46,United States,Central,Illinois,Woodstock,60098,2015-03-25,2015-03-27,507.633,17,735.7,91043,2,2015,3,Mar,0.69,1,0,Chris,Medium
21948,Critical,0.05,12.98,3.14,1648,Nina Bowles,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme® 8"" Straight Scissors",0.6,United States,Central,Illinois,Woodstock,60098,2015-03-25,2015-03-25,38.23,18,225.59,91043,0,2015,3,Mar,0.16946673168136883,1,0,Chris,Low
20603,Critical,0.03,48.58,3.99,1649,Roy Hardison,Express Air,Corporate,Office Supplies,Appliances,Small Box,Belkin Premiere Surge Master II 8-outlet surge protector,0.56,United States,East,New York,Woodmere,11598,2015-02-24,2015-02-26,100.13279999999999,3,145.12,91041,2,2015,2,Feb,0.69,1,0,Erin,Low
24016,High,0.05,6.48,2.74,1650,Dan Lamm,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Sony MFD2HD Formatted Diskettes, 10/Pack",0.71,United States,South,North Carolina,Asheboro,27203,2015-05-09,2015-05-09,15.096,15,94.27,91042,0,2015,5,May,0.1601357802057919,1,0,Sam,Low
24017,High,0.09,12.53,0.5,1650,Dan Lamm,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 485,0.38,United States,South,North Carolina,Asheboro,27203,2015-05-09,2015-05-10,14.912399999999998,7,82.21,91042,1,2015,5,May,0.18139399099866196,1,0,Sam,Medium
24019,High,0.08,65.99,8.99,1650,Dan Lamm,Express Air,Corporate,Technology,Telephones and Communication,Small Box,i270,0.55,United States,South,North Carolina,Asheboro,27203,2015-05-09,2015-05-11,-135.226,8,417.47,91042,2,2015,5,May,-0.3239178863151843,0,0,Sam,Medium
19251,Not Specified,0.0,101.41,35.0,1653,Charles Cline,Express Air,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Regal Shelving Units,0.82,United States,West,California,Thousand Oaks,91360,2015-01-24,2015-01-25,-457.73,10,1104.32,89885,1,2015,1,Jan,-0.4144903651115619,0,0,William,No Discount
19252,Not Specified,0.1,95.99,4.9,1653,Charles Cline,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T60,0.56,United States,West,California,Thousand Oaks,91360,2015-01-24,2015-01-25,-268.664,2,149.8,89885,1,2015,1,Jan,-1.7934846461949263,0,0,William,Medium
24187,High,0.1,3.6,2.2,1665,Elsie Pridgen,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",0.39,United States,West,California,Laguna Hills,92653,2015-02-26,2015-02-27,-8.28,2,6.97,90678,1,2015,2,Feb,-1.187948350071736,0,0,William,Medium
21491,Low,0.03,35.41,1.99,1670,Carolyn Bowling,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,Imation DVD-RAM discs,0.43,United States,South,Virginia,Blacksburg,24060,2015-04-24,2015-04-26,1912.4219999999998,10,367.52,86722,2,2015,4,Apr,5.203586199390509,1,0,Sam,Low
21492,Low,0.0,142.86,19.99,1670,Carolyn Bowling,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Letter Size Cart,0.56,United States,South,Virginia,Blacksburg,24060,2015-04-24,2015-05-03,-739.326,11,1576.35,86722,9,2015,4,Apr,-0.4690113236273671,0,0,Sam,No Discount
23578,Low,0.1,4.13,0.99,1671,Mitchell Ross,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 491,0.39,United States,South,Virginia,Burke,22015,2015-02-09,2015-02-13,-40.53,13,52.16,86724,4,2015,2,Feb,-0.7770322085889572,0,0,Sam,Medium
22007,Critical,0.03,223.98,15.01,1671,Mitchell Ross,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind TL200 Manual Binding Machine,0.38,United States,South,Virginia,Burke,22015,2015-05-12,2015-05-13,0.696,21,4881.84,86725,1,2015,5,May,0.00014256919522147386,1,0,Sam,Low
25066,Low,0.02,284.98,69.55,1672,Sidney Scarborough,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Global Commerce™ Series High-Back Swivel/Tilt Chairs,0.6,United States,South,Virginia,Charlottesville,22901,2015-06-07,2015-06-12,15.527999999999999,3,926.3,86723,5,2015,6,Jun,0.01676346755910612,1,0,Sam,Low
25067,Low,0.08,55.48,14.3,1672,Sidney Scarborough,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 194,0.37,United States,South,Virginia,Charlottesville,22901,2015-06-07,2015-06-09,-225.5638,17,942.53,86723,2,2015,6,Jun,-0.23931736920840715,0,0,Sam,Medium
18150,Medium,0.07,13.73,6.85,1679,Jeanne Nguyen,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,DAX Wood Document Frame.,0.54,United States,East,Ohio,Fairborn,45324,2015-03-20,2015-03-21,-22.72,21,276.64,86646,1,2015,3,Mar,-0.0821283979178716,0,0,Erin,Medium
23524,Low,0.09,30.98,19.51,1680,Esther Whitaker,Regular Air,Consumer,Office Supplies,Envelopes,Small Box,Staples Colored Interoffice Envelopes,0.36,United States,East,Ohio,Fairfield,45014,2015-05-03,2015-05-05,-163.53,18,514.62,86645,2,2015,5,May,-0.31776845050717034,0,0,Erin,Medium
23525,Low,0.03,49.34,10.25,1680,Esther Whitaker,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,Electrix Fluorescent Magnifier Lamps & Weighted Base,0.57,United States,East,Ohio,Fairfield,45014,2015-05-03,2015-05-05,554.77,17,817.32,86645,2,2015,5,May,0.678767190329369,1,0,Erin,Low
1976,Not Specified,0.04,6.28,5.41,1682,Julie Edwards,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,Eldon® 200 Class™ Desk Accessories,0.53,United States,Central,Illinois,Chicago,60611,2015-02-14,2015-02-16,-38.38,43,284.48,14115,2,2015,2,Feb,-0.13491282339707536,0,0,Chris,Low
5358,Not Specified,0.08,4.98,4.7,1682,Julie Edwards,Regular Air,Consumer,Office Supplies,Paper,Small Box,Staples Copy Paper (20Lb. and 84 Bright),0.38,United States,Central,Illinois,Chicago,60611,2015-03-14,2015-03-15,-56.35,47,225.98,38080,1,2015,3,Mar,-0.24935835029648643,0,0,Chris,Medium
19976,Not Specified,0.04,6.28,5.41,1683,Wesley Corbett,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,Eldon® 200 Class™ Desk Accessories,0.53,United States,Central,Texas,Conroe,77301,2015-02-14,2015-02-16,-19.957600000000003,11,72.77,90612,2,2015,2,Feb,-0.2742558746736293,0,0,Chris,Low
23358,Not Specified,0.08,4.98,4.7,1683,Wesley Corbett,Regular Air,Consumer,Office Supplies,Paper,Small Box,Staples Copy Paper (20Lb. and 84 Bright),0.38,United States,Central,Texas,Conroe,77301,2015-03-14,2015-03-15,-56.35,12,57.7,90613,1,2015,3,Mar,-0.9766031195840554,0,0,Chris,Medium
19751,Low,0.08,2.08,5.33,1686,Lynn O'Donnell,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,Eldon® Wave Desk Accessories,0.43,United States,Central,Illinois,Elgin,60123,2015-03-03,2015-03-10,-129.01,9,19.67,86973,7,2015,3,Mar,-6.558718861209964,0,0,Chris,Medium
25690,High,0.0,48.91,35.0,1689,Larry Church,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Industrial Shelving,0.83,United States,Central,Indiana,Highland,46322,2015-03-24,2015-03-25,-628.38,10,514.79,91077,1,2015,3,Mar,-1.2206530818391967,0,0,Chris,No Discount
22798,Low,0.05,115.99,5.26,1690,Neil Bailey,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,636,0.57,United States,East,Pennsylvania,Harrisburg,17112,2015-01-24,2015-01-28,616.5356999999999,9,893.53,91076,4,2015,1,Jan,0.69,1,0,Erin,Low
23626,Not Specified,0.09,95.43,19.99,1690,Neil Bailey,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,0.79,United States,East,Pennsylvania,Harrisburg,17112,2015-06-01,2015-06-02,-143.235,22,2053.6,91078,1,2015,6,Jun,-0.06974824698091157,0,0,Erin,Medium
19481,Not Specified,0.0,6.84,8.37,1692,Rhonda Schroeder,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",0.58,United States,Central,Kansas,Newton,67114,2015-01-23,2015-01-24,-123.1816,5,37.89,90189,1,2015,1,Jan,-3.251031934547374,0,0,Chris,No Discount
19482,Not Specified,0.07,30.98,5.76,1693,Melinda Thornton,Regular Air,Consumer,Office Supplies,Paper,Small Box,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",0.4,United States,South,Virginia,Reston,20190,2015-01-23,2015-01-25,-28.798000000000002,11,343.79,90189,2,2015,1,Jan,-0.0837662526542366,0,0,Sam,Medium
21262,Low,0.01,15.67,1.39,1693,Melinda Thornton,Express Air,Consumer,Office Supplies,Envelopes,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",0.38,United States,South,Virginia,Reston,20190,2015-05-11,2015-05-11,-273.98,11,188.09,90190,0,2015,5,May,-1.456643096390026,0,0,Sam,Low
24941,Medium,0.0,13.43,5.5,1697,Holly Osborne,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Fellowes Personal Hanging Folder Files, Navy",0.57,United States,South,Arkansas,Hot Springs,71901,2015-01-16,2015-01-17,-253.77800000000002,9,129.54,86338,1,2015,1,Jan,-1.9590705573568012,0,0,Sam,No Discount
18275,Low,0.05,3.98,5.26,1699,Joseph Hurst,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Presentation Index for Binding Systems,0.38,United States,East,Pennsylvania,Levittown,19057,2015-03-25,2015-03-29,-152.5245,12,49.44,87345,4,2015,3,Mar,-3.085042475728155,0,0,Erin,Low
18276,Low,0.01,6.48,5.4,1699,Joseph Hurst,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 207,0.37,United States,East,Pennsylvania,Levittown,19057,2015-03-25,2015-03-25,-18.85,2,14.29,87345,0,2015,3,Mar,-1.3191042687193844,0,0,Erin,Low
24158,Medium,0.05,14.81,13.32,1702,Sandra Berry,Regular Air,Home Office,Office Supplies,Appliances,Small Box,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",0.43,United States,South,Mississippi,Meridian,39301,2015-01-17,2015-01-20,-220.05200000000002,3,45.28,90473,3,2015,1,Jan,-4.859805653710247,0,0,Sam,Low
24159,Medium,0.05,4.2,2.26,1702,Sandra Berry,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",0.36,United States,South,Mississippi,Meridian,39301,2015-01-17,2015-01-19,20.393369999999997,3,13.57,90473,2,2015,1,Jan,1.502827560795873,1,0,Sam,Low
25761,Medium,0.05,5.68,1.39,1708,Lillian Day,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,Staples Standard Envelopes,0.38,United States,East,Ohio,Shaker Heights,44118,2015-01-17,2015-01-18,38.2812,10,55.48,88781,1,2015,1,Jan,0.6900000000000001,1,0,Erin,Low
26037,Not Specified,0.03,205.99,3.0,1708,Lillian Day,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,6185,0.58,United States,East,Ohio,Shaker Heights,44118,2015-05-20,2015-05-21,3670.3514999999998,29,5319.35,88784,1,2015,5,May,0.69,1,0,Erin,Low
23822,Not Specified,0.01,14.28,2.99,1709,Dennis Bowen,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Avery Premier Heavy-Duty Binder with Round Locking Rings,0.39,United States,East,Pennsylvania,Pottstown,19464,2015-01-21,2015-01-22,21.003500000000003,2,30.44,88782,1,2015,1,Jan,0.6899967148488831,1,0,Erin,Low
24577,Medium,0.04,95.43,19.99,1709,Dennis Bowen,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,0.79,United States,East,Pennsylvania,Pottstown,19464,2015-05-10,2015-05-12,13.536000000000016,33,3251.76,88783,2,2015,5,May,0.004162668831648096,1,0,Erin,Low
19287,Not Specified,0.07,7.59,4.0,1711,Sharon Long,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",0.42,United States,South,Georgia,Marietta,30062,2015-03-16,2015-03-18,-167.048,3,22.48,87747,2,2015,3,Mar,-7.430960854092526,0,0,Sam,Medium
21655,Low,0.03,11.66,7.95,1712,Regina Langley,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",0.58,United States,South,Georgia,Martinez,30907,2015-04-11,2015-04-20,-31.094,22,267.32,87749,9,2015,4,Apr,-0.11631752207092624,0,0,Sam,Low
25078,High,0.01,23.99,6.3,1713,Rosemary Stark,Regular Air,Corporate,Technology,Office Machines,Medium Box,TI 36X Solar Scientific Calculator,0.38,United States,South,Georgia,Newnan,30265,2015-05-29,2015-05-31,-6.202,11,284.39,87748,2,2015,5,May,-0.021808080452899187,0,0,Sam,Low
19884,Low,0.01,300.98,64.73,1718,Kathy Shah,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",0.56,United States,South,North Carolina,Garner,27529,2015-03-08,2015-03-15,-48.873999999999995,3,974.14,90621,7,2015,3,Mar,-0.050171433264212535,0,0,Sam,Low
